Date,Close/Last,Volume,Open,High,Low
04/28/2021,$15.2768,209416200,$15.3645,$15.5322,$15.2155
04/27/2021,$15.3818,164573000,$15.5785,$15.6705,$15.3545
04/26/2021,$15.478,197797080,$15.1851,$15.479,$15.125
04/23/2021,$15.2653,227772200,$14.9344,$15.3349,$14.9003
04/22/2021,$14.8503,277786280,$15.375,$15.4386,$14.7835
04/21/2021,$15.3605,216777040,$15.1188,$15.3625,$15.1023
04/20/2021,$15.1713,334133040,$15.3233,$15.497,$14.963
04/19/2021,$15.3618,404418000,$15.5365,$15.8075,$15.233
04/16/2021,$15.9125,335207560,$16.0531,$16.1657,$15.8653
04/15/2021,$16.1373,598480800,$15.6625,$16.2142,$15.6315
04/14/2021,$15.277,385501920,$15.625,$15.7205,$15.2275
04/13/2021,$15.6795,676212000,$15.2315,$15.70,$15.1258
04/12/2021,$15.209,869322000,$14.2898,$15.3525,$14.1393
04/09/2021,$14.40,195170880,$14.214,$14.408,$14.175
04/08/2021,$14.317,244414920,$14.2528,$14.4715,$14.2489
04/07/2021,$14.1435,251284360,$13.8808,$14.2435,$13.7115
04/06/2021,$13.8615,191745960,$13.9997,$14.0541,$13.7736
04/05/2021,$13.9875,255671400,$13.8675,$14.014,$13.733
04/01/2021,$13.8118,308274600,$13.5723,$13.87,$13.5113
03/31/2021,$13.3483,314777520,$13.0155,$13.4705,$12.9825
03/30/2021,$12.8718,200202480,$12.842,$12.9753,$12.705
03/29/2021,$12.9483,273519880,$12.8203,$13.0625,$12.70
03/26/2021,$12.8393,363968960,$12.5545,$12.8563,$12.3735
03/25/2021,$12.5353,295144560,$12.4995,$12.7148,$12.272
03/24/2021,$12.643,245838520,$13.1512,$13.1591,$12.6368
03/23/2021,$13.0708,222046080,$13.2542,$13.3445,$13.0213
03/22/2021,$13.1863,297803080,$12.9128,$13.3945,$12.9068
03/19/2021,$12.8458,299206960,$12.75,$12.9215,$12.6125
03/18/2021,$12.7225,294188080,$13.1365,$13.184,$12.717
03/17/2021,$13.3413,243864200,$13.0398,$13.4533,$12.9895
03/16/2021,$13.2913,272129600,$13.3565,$13.5125,$13.1168
03/15/2021,$13.1913,222520440,$12.8648,$13.2068,$12.7671
03/12/2021,$12.856,243963960,$12.6483,$12.8888,$12.59
03/11/2021,$12.9935,299914280,$12.95,$13.0463,$12.7345
03/10/2021,$12.4683,384376560,$12.8405,$12.98,$12.4575
03/09/2021,$12.5203,521825600,$12.1303,$12.6168,$12.0593
03/08/2021,$11.5933,543111600,$12.45,$12.4713,$11.5665
03/05/2021,$12.4615,542838800,$12.55,$12.55,$11.6793
03/04/2021,$12.3703,573345200,$12.8008,$12.975,$12.0838
03/03/2021,$12.8048,377590280,$13.4263,$13.4515,$12.7988
03/02/2021,$13.4063,264114120,$13.90,$13.9205,$13.396
03/01/2021,$13.8417,353183000,$13.875,$13.925,$13.5532
02/26/2021,$13.7145,500930400,$13.7525,$13.8545,$13.361
02/25/2021,$13.3075,824436000,$14.0454,$14.3748,$13.2163
02/24/2021,$14.499,448319200,$14.1228,$14.5068,$13.756
02/23/2021,$14.142,391779320,$14.0753,$14.2388,$13.3895
02/22/2021,$14.3558,325885560,$14.7748,$15.1333,$14.325
02/19/2021,$14.9265,271724120,$15.0245,$15.177,$14.8467
02/18/2021,$14.829,234080800,$14.729,$14.8732,$14.575
02/17/2021,$14.906,275698680,$15.171,$15.2235,$14.78
02/16/2021,$15.3303,321959520,$15.0643,$15.3725,$14.95
02/12/2021,$14.9613,374757480,$15.05,$15.2911,$14.775
02/11/2021,$15.2508,450827600,$14.9803,$15.2723,$14.925
02/10/2021,$14.7643,485352400,$14.4633,$14.905,$14.3414
02/09/2021,$14.2632,287560120,$14.3406,$14.5833,$14.2225
02/08/2021,$14.4387,434622800,$13.7272,$14.4738,$13.7272
02/05/2021,$13.591,169153640,$13.725,$13.7373,$13.5458
02/04/2021,$13.6643,201338480,$13.531,$13.6735,$13.3379
02/03/2021,$13.5305,245409280,$13.636,$13.9318,$13.5165
02/02/2021,$13.5568,220438280,$13.3988,$13.572,$13.2855
02/01/2021,$13.237,217204320,$13.0534,$13.2708,$12.9028
01/29/2021,$12.9898,271552040,$13.075,$13.3348,$12.9115
01/28/2021,$13.051,228315960,$12.9963,$13.3398,$12.9605
01/27/2021,$12.9178,371272840,$13.23,$13.2327,$12.7938
01/26/2021,$13.4353,163980400,$13.5804,$13.6448,$13.3875
01/25/2021,$13.6533,251111160,$13.7818,$13.8285,$13.2365
01/22/2021,$13.7125,246818560,$13.7401,$13.8417,$13.6273
01/21/2021,$13.8675,338339600,$13.4186,$13.9994,$13.253
01/20/2021,$13.3658,258570880,$13.1118,$13.4305,$13.0568
01/19/2021,$13.0253,226186880,$13.0162,$13.094,$12.844
01/15/2021,$12.8595,277781280,$13.228,$13.3253,$12.8485
01/14/2021,$13.2003,283120280,$13.575,$13.5998,$13.1805
01/13/2021,$13.5318,210028440,$13.49,$13.625,$13.385
01/12/2021,$13.4848,291477720,$13.7525,$13.7545,$13.345
01/11/2021,$13.6215,519028800,$13.4188,$13.961,$13.3625
01/08/2021,$13.2768,292528600,$13.3625,$13.421,$13.042
01/07/2021,$13.344,461481600,$12.9675,$13.3778,$12.8865
01/06/2021,$12.6145,580423200,$13.2225,$13.245,$12.586
01/05/2021,$13.4048,322759920,$13.0998,$13.4435,$13.087
01/04/2021,$13.1135,560642000,$13.1043,$13.6525,$12.9625
