Date,Close/Last,Volume,Open,High,Low
05/25/2021,$501.34,2699459,$506.00,$506.365,$499.22
05/24/2021,$502.90,2412595,$501.05,$504.25,$499.51
05/21/2021,$497.89,3322925,$503.12,$505.40,$497.26
05/20/2021,$501.67,3721218,$489.55,$502.70,$488.975
05/19/2021,$487.70,3349930,$481.625,$488.57,$478.54
05/18/2021,$486.28,2350496,$488.395,$493.4778,$486.1895
05/17/2021,$488.94,2701057,$485.59,$492.71,$482.81
05/14/2021,$493.37,2882464,$487.86,$494.85,$486.59
05/13/2021,$486.66,2716561,$489.13,$490.775,$482.71
05/12/2021,$484.98,4121540,$486.83,$493.54,$482.70
05/11/2021,$495.08,4401000,$479.75,$497.99,$478.63
05/10/2021,$486.69,5131632,$502.00,$503.15,$486.11
05/07/2021,$503.84,3132786,$504.62,$508.55,$501.12
05/06/2021,$499.55,3783698,$495.99,$499.55,$491.37
05/05/2021,$496.08,3129366,$504.99,$507.7843,$494.63
05/04/2021,$503.18,4349502,$510.78,$511.63,$496.79
05/03/2021,$509.11,4091895,$512.65,$518.95,$505.20
04/30/2021,$513.47,4413242,$505.00,$514.55,$505.00
04/29/2021,$509.00,5127792,$507.60,$509.29,$499.00
04/28/2021,$506.52,3192983,$505.20,$508.395,$503.34
04/27/2021,$505.55,3761327,$512.62,$512.99,$504.5808
04/26/2021,$510.30,4388839,$506.76,$510.48,$503.00
04/23/2021,$505.55,7314659,$509.01,$509.70,$500.70
04/22/2021,$508.78,9061062,$513.82,$513.96,$500.55
04/21/2021,$508.90,22897450,$508.00,$515.46,$503.6001
04/20/2021,$549.57,11257650,$554.42,$563.56,$546.30
04/19/2021,$554.44,4288715,$546.90,$556.44,$545.53
04/16/2021,$546.54,3209075,$550.54,$551.98,$539.51
04/15/2021,$549.22,3139050,$544.17,$553.49,$542.66
04/14/2021,$540.02,3740294,$554.87,$554.87,$538.53
04/13/2021,$553.73,2720344,$557.00,$559.75,$550.30
04/12/2021,$552.78,2944060,$551.05,$557.98,$549.58
04/09/2021,$555.31,2894034,$552.69,$556.90,$547.11
04/08/2021,$554.58,4309829,$551.13,$556.899,$547.57
04/07/2021,$546.99,2151319,$543.50,$549.64,$541.45
04/06/2021,$544.53,3474205,$544.81,$554.165,$543.30
04/05/2021,$540.67,3355904,$540.01,$542.85,$529.23
04/01/2021,$539.42,3938637,$529.93,$540.50,$527.03
03/31/2021,$521.66,3503111,$515.675,$528.13,$515.44
03/30/2021,$513.39,2418129,$510.505,$514.41,$506.91
03/29/2021,$513.95,3330049,$505.66,$518.00,$504.40
03/26/2021,$508.05,3467797,$502.82,$508.72,$496.68
03/25/2021,$502.86,4926764,$516.99,$518.53,$497.00
03/24/2021,$520.81,4102211,$533.78,$534.42,$520.00
03/23/2021,$535.09,5583461,$529.87,$543.12,$529.40
03/22/2021,$523.11,3360587,$509.13,$529.31,$509.13
03/19/2021,$512.18,4386360,$504.96,$513.19,$501.63
03/18/2021,$504.79,4096606,$516.396,$517.90,$503.85
03/17/2021,$524.44,2817376,$522.00,$528.3654,$514.30
03/16/2021,$524.03,3238888,$524.47,$533.42,$523.21
03/15/2021,$520.25,3485519,$516.32,$520.729,$508.03
03/12/2021,$518.02,3981743,$512.50,$526.51,$506.59
03/11/2021,$523.06,4714469,$512.205,$530.235,$510.71
03/10/2021,$504.54,3771484,$513.50,$518.97,$504.25
03/09/2021,$506.44,3470042,$507.31,$513.11,$503.8221
03/08/2021,$493.33,3981758,$514.46,$518.84,$492.85
03/05/2021,$516.39,5069973,$511.98,$517.76,$498.7901
03/04/2021,$511.29,5034792,$521.50,$531.50,$507.68
03/03/2021,$520.70,5362443,$545.93,$548.005,$517.81
03/02/2021,$547.82,3042226,$553.34,$556.99,$546.02
03/01/2021,$550.64,3042180,$545.573,$552.14,$542.00
02/26/2021,$538.85,3755574,$546.51,$553.09,$538.00
02/25/2021,$546.70,4252879,$550.27,$556.48,$535.75
02/24/2021,$553.41,3245038,$539.80,$556.8499,$539.065
02/23/2021,$546.15,4136532,$525.004,$548.54,$518.28
02/22/2021,$533.78,3078594,$534.99,$541.79,$530.79
02/19/2021,$540.22,2841457,$548.00,$548.99,$538.8132
02/18/2021,$548.22,2457604,$549.00,$550.00,$538.2265
02/17/2021,$551.34,2071590,$550.99,$555.25,$543.03
02/16/2021,$557.28,2624097,$557.286,$563.63,$552.73
02/12/2021,$556.52,2197128,$556.94,$561.2499,$550.85
02/11/2021,$557.59,2730587,$564.442,$565.93,$554.22
02/10/2021,$563.59,3991264,$562.50,$566.65,$553.463
02/09/2021,$559.07,3703499,$546.00,$566.00,$543.00
02/08/2021,$547.92,2791721,$555.00,$555.00,$543.70
02/05/2021,$550.79,2376175,$552.26,$554.44,$545.4778
02/04/2021,$552.16,5164537,$539.81,$559.48,$537.51
02/03/2021,$539.45,3172288,$550.17,$550.48,$538.243
02/02/2021,$548.16,3767569,$542.01,$555.48,$538.935
02/01/2021,$539.04,3547507,$536.79,$545.06,$531.73
01/29/2021,$532.39,4325264,$538.00,$541.00,$530.18
01/28/2021,$538.60,5968978,$535.88,$553.1482,$530.74
01/27/2021,$523.28,8670277,$550.71,$556.4187,$515.73
01/26/2021,$561.93,5023847,$554.73,$567.99,$554.06
01/25/2021,$556.78,7207329,$567.00,$569.75,$548.65
01/22/2021,$565.17,7550822,$582.10,$583.99,$564.35
01/21/2021,$579.84,11840630,$582.45,$588.75,$570.40
01/20/2021,$586.34,32637450,$565.42,$593.2877,$556.86
01/19/2021,$501.77,12315810,$501.00,$509.25,$493.5427
01/15/2021,$497.98,5895788,$500.00,$506.32,$495.10
01/14/2021,$500.86,4177357,$507.35,$514.50,$499.58
01/13/2021,$507.79,5032099,$495.5012,$512.3542,$493.01
01/12/2021,$494.25,5990425,$500.00,$501.09,$485.6701
01/11/2021,$499.10,3812720,$507.84,$510.725,$497.95
01/08/2021,$510.40,2973949,$511.31,$513.24,$504.51
01/07/2021,$508.89,3686448,$508.28,$516.44,$506.42
01/06/2021,$500.49,5346210,$511.97,$513.0998,$499.50
01/05/2021,$520.80,3133872,$521.55,$526.78,$515.89
01/04/2021,$522.86,4444407,$539.00,$540.80,$515.085
