Date,Close/Last,Volume,Open,High,Low
10/19/2021,$255.61,1056108,$250.25,$256.13,$247.45
10/18/2021,$248.82,763515,$247.23,$250.56,$245.49
10/15/2021,$247.40,813581,$248.92,$249.61,$243.42
10/14/2021,$247.37,858645,$246.68,$248.12,$240.03
10/13/2021,$243.83,1216357,$238.29,$244.26,$238.106
10/12/2021,$235.30,651438,$232.81,$235.75,$231.50
10/11/2021,$231.89,647482,$233.87,$236.58,$230.44
10/08/2021,$232.88,625206,$235.50,$238.37,$232.34
10/07/2021,$234.90,661682,$233.01,$238.41,$232.80
10/06/2021,$232.02,1037064,$223.59,$232.90,$222.53
10/05/2021,$225.82,647894,$221.96,$227.93,$221.63
10/04/2021,$221.91,1145372,$229.99,$230.00,$218.66
10/01/2021,$229.33,898232,$227.02,$230.00,$223.96
09/30/2021,$225.34,1050728,$221.87,$226.34,$218.51
09/29/2021,$220.32,1071189,$228.41,$229.27,$220.19
09/28/2021,$227.34,1392383,$231.29,$232.01,$225.87
09/27/2021,$232.94,818926,$228.84,$235.60,$227.06
09/24/2021,$230.20,1103152,$231.81,$231.81,$225.495
09/23/2021,$234.86,942972,$237.89,$238.3064,$233.56
09/22/2021,$235.35,906646,$234.79,$237.145,$234.206
09/21/2021,$234.51,884209,$236.20,$238.79,$233.94
09/20/2021,$237.76,1357467,$240.52,$240.913,$234.50
09/17/2021,$248.10,1130317,$243.23,$248.39,$242.5201
09/16/2021,$242.02,846159,$240.35,$242.85,$239.26
09/15/2021,$242.87,766757,$243.45,$244.20,$239.62
09/14/2021,$243.81,815085,$244.51,$246.35,$242.55
09/13/2021,$244.22,1215412,$245.98,$247.82,$236.66
09/10/2021,$247.76,1515082,$247.01,$254.94,$245.42
09/09/2021,$246.01,926167,$247.40,$250.98,$245.4855
09/08/2021,$249.68,1043396,$253.98,$254.19,$245.85
09/07/2021,$254.72,1866266,$260.94,$263.59,$254.44
09/03/2021,$249.04,1188067,$251.80,$255.9048,$248.185
09/02/2021,$254.03,3946919,$244.92,$255.85,$243.00
09/01/2021,$238.38,811133,$236.50,$239.17,$235.01
08/31/2021,$234.34,1216969,$233.51,$235.42,$232.25
08/30/2021,$233.12,1059326,$226.28,$234.3983,$225.945
08/27/2021,$226.02,1339053,$225.49,$227.82,$225.49
08/26/2021,$224.62,1125931,$224.07,$227.52,$222.4817
08/25/2021,$226.90,842006,$224.54,$227.29,$224.10
08/24/2021,$224.88,887663,$223.31,$225.70,$222.49
08/23/2021,$221.50,1354411,$217.40,$222.465,$217.40
08/20/2021,$216.64,2314334,$209.55,$218.14,$209.55
08/19/2021,$205.08,834019,$203.44,$207.99,$201.6775
08/18/2021,$205.42,1515083,$209.22,$209.50,$204.76
08/17/2021,$206.16,1330096,$205.48,$208.89,$205.12
08/16/2021,$208.83,1452656,$210.30,$210.865,$204.51
08/13/2021,$211.48,860201,$215.50,$216.0577,$211.21
08/12/2021,$215.04,1541995,$213.21,$215.47,$210.52
08/11/2021,$214.00,3304618,$216.07,$217.53,$210.15
08/10/2021,$215.48,2855535,$225.54,$226.27,$215.33
08/09/2021,$224.78,1040824,$223.48,$227.43,$220.755
08/06/2021,$221.97,1014028,$221.67,$224.50,$219.16
08/05/2021,$221.13,1700785,$219.50,$222.00,$216.70
08/04/2021,$217.42,1670278,$218.20,$220.27,$216.64
08/03/2021,$217.95,3438794,$226.62,$227.63,$214.995
08/02/2021,$228.40,2227501,$228.72,$230.88,$222.65
07/30/2021,$228.67,2169952,$226.53,$233.22,$225.34
07/29/2021,$225.27,2544003,$225.31,$228.76,$223.50
07/28/2021,$223.32,7220257,$220.70,$224.17,$213.11
07/27/2021,$236.93,1403813,$239.76,$241.66,$232.9403
07/26/2021,$240.59,1931341,$238.00,$241.59,$235.1251
07/23/2021,$243.64,1501497,$243.28,$247.905,$240.00
07/22/2021,$244.18,781336,$247.71,$248.95,$243.82
07/21/2021,$247.91,1249865,$247.25,$249.75,$243.73
07/20/2021,$246.50,902176,$243.00,$248.44,$238.6001
07/19/2021,$241.81,1232541,$239.00,$246.94,$237.19
07/16/2021,$243.24,1443159,$250.00,$250.00,$242.27
07/15/2021,$247.97,1506822,$252.84,$256.1842,$246.83
07/14/2021,$253.41,1120104,$264.21,$265.99,$253.34
07/13/2021,$263.85,899204,$261.18,$267.76,$261.18
07/12/2021,$261.01,741243,$263.55,$265.2951,$257.83
07/09/2021,$262.83,575505,$254.86,$262.98,$253.00
07/08/2021,$256.15,932923,$254.25,$259.3443,$250.31
07/07/2021,$259.04,746914,$266.41,$266.49,$257.59
07/06/2021,$263.52,1063866,$266.98,$269.6499,$262.28
07/02/2021,$267.83,480874,$269.76,$272.06,$267.2918
07/01/2021,$268.63,835146,$273.50,$275.2499,$266.41
06/30/2021,$275.59,1572813,$274.00,$280.5399,$269.50
06/29/2021,$272.86,875111,$271.01,$274.12,$265.09
06/28/2021,$271.56,1248266,$268.00,$273.60,$265.78
06/25/2021,$266.38,1562074,$266.08,$268.29,$261.86
06/24/2021,$264.16,2251539,$260.00,$265.5861,$259.60
06/23/2021,$256.70,951453,$252.57,$257.69,$252.56
06/22/2021,$253.64,1436651,$246.92,$254.35,$244.60
06/21/2021,$245.60,826114,$247.50,$248.00,$242.04
06/18/2021,$247.64,1348552,$246.11,$249.36,$244.33
06/17/2021,$247.11,1237676,$238.83,$249.10,$238.50
06/16/2021,$242.78,1367464,$244.11,$248.21,$236.46
06/15/2021,$242.76,1350068,$252.48,$252.70,$241.95
06/14/2021,$251.51,1250501,$245.00,$253.4113,$243.97
06/11/2021,$243.66,1576982,$248.00,$251.82,$240.80
06/10/2021,$247.19,1500237,$238.68,$247.46,$237.1201
06/09/2021,$237.70,1024051,$243.01,$245.7342,$237.549
06/08/2021,$242.51,1167810,$245.22,$245.95,$240.2292
06/07/2021,$242.66,1273490,$235.87,$244.00,$235.87
06/04/2021,$236.17,946944,$234.54,$238.11,$232.59
06/03/2021,$232.19,1244836,$236.12,$238.45,$231.525
06/02/2021,$239.73,1088942,$243.55,$243.55,$238.39
06/01/2021,$241.73,1037355,$243.50,$246.33,$239.21
05/28/2021,$241.57,920735,$242.03,$246.30,$241.11
05/27/2021,$240.26,1002586,$238.40,$242.865,$233.965
05/26/2021,$238.39,1364512,$237.90,$239.47,$231.53
05/25/2021,$236.76,1126584,$237.01,$239.095,$233.25
05/24/2021,$234.06,980921,$229.66,$235.615,$228.33
05/21/2021,$229.14,1037461,$229.95,$231.56,$225.3967
05/20/2021,$228.68,1233491,$225.46,$231.19,$223.515
05/19/2021,$220.31,1832024,$212.68,$220.88,$211.10
05/18/2021,$220.99,1292563,$225.64,$230.38,$220.50
05/17/2021,$223.33,1351907,$222.96,$223.70,$215.94
05/14/2021,$223.59,2461655,$219.05,$223.85,$216.80
05/13/2021,$217.07,1635659,$229.00,$231.41,$214.155
05/12/2021,$225.60,1322072,$224.77,$232.01,$223.40
05/11/2021,$228.01,2509484,$221.73,$230.94,$221.00
05/10/2021,$228.21,1857277,$235.42,$237.47,$227.63
05/07/2021,$239.41,1312761,$242.36,$246.50,$237.35
05/06/2021,$237.04,1770085,$235.50,$237.73,$230.30
05/05/2021,$239.50,1082964,$246.00,$246.34,$236.6706
05/04/2021,$240.12,2562417,$244.40,$244.80,$236.3446
05/03/2021,$247.69,2305621,$255.42,$258.60,$246.90
04/30/2021,$252.12,2187594,$260.00,$264.40,$251.96
04/29/2021,$262.15,3330773,$262.84,$265.88,$260.00
04/28/2021,$256.84,7772280,$269.70,$270.16,$255.16
04/27/2021,$292.92,1239423,$297.88,$299.485,$289.64
04/26/2021,$298.02,2239621,$278.12,$298.73,$277.33
04/23/2021,$284.11,2240252,$268.00,$286.2899,$267.86
04/22/2021,$265.16,1482335,$266.02,$271.6299,$264.61
04/21/2021,$261.71,1828544,$267.26,$267.265,$260.61
04/20/2021,$271.20,1262150,$281.00,$281.00,$268.06
04/19/2021,$280.37,1398396,$287.00,$291.66,$278.09
04/16/2021,$292.02,778025,$299.74,$299.74,$290.40
04/15/2021,$299.74,1216819,$291.28,$300.94,$290.30
04/14/2021,$287.60,815779,$294.00,$294.40,$285.15
04/13/2021,$293.12,1154284,$279.92,$294.22,$278.50
04/12/2021,$276.91,622150,$277.38,$278.82,$271.26
04/09/2021,$279.20,1171000,$279.68,$279.73,$273.35
04/08/2021,$280.94,680226,$285.17,$285.99,$279.50
04/07/2021,$280.15,690358,$281.46,$282.88,$276.51
04/06/2021,$282.34,1280477,$279.99,$288.65,$278.76
04/05/2021,$273.30,949468,$279.56,$279.99,$272.09
04/01/2021,$273.10,1183881,$271.19,$280.00,$270.53
03/31/2021,$267.95,1194108,$266.28,$271.87,$263.90
03/30/2021,$257.69,1495816,$253.64,$261.4399,$249.00
03/29/2021,$252.59,1078802,$261.00,$261.605,$250.38
03/26/2021,$261.31,1267835,$258.51,$263.92,$251.00
03/25/2021,$254.63,1658001,$255.00,$258.97,$250.10
03/24/2021,$258.68,1053108,$270.87,$271.66,$258.06
03/23/2021,$267.30,802911,$274.00,$275.63,$266.55
03/22/2021,$275.47,606471,$276.00,$278.57,$273.2154
03/19/2021,$272.11,1327136,$269.99,$275.20,$267.46
03/18/2021,$271.73,1468126,$278.45,$279.92,$266.1454
03/17/2021,$283.35,844724,$277.40,$287.46,$272.22
03/16/2021,$284.69,891849,$289.00,$292.66,$280.27
03/15/2021,$285.46,867404,$282.99,$286.38,$275.67
03/12/2021,$279.89,963610,$280.06,$281.87,$273.00
03/11/2021,$286.96,1855063,$276.01,$289.40,$273.07
03/10/2021,$270.19,1319533,$282.73,$284.02,$269.40
03/09/2021,$273.58,2424023,$274.60,$279.64,$268.60
03/08/2021,$258.33,2107968,$275.00,$276.59,$254.92
03/05/2021,$274.98,2599418,$290.00,$291.37,$261.60
03/04/2021,$285.01,2591395,$297.48,$301.28,$278.23
03/03/2021,$300.24,1636578,$322.73,$323.04,$299.89
03/02/2021,$322.74,1482998,$320.07,$326.15,$316.34
03/01/2021,$321.28,1541982,$313.00,$321.78,$307.40
02/26/2021,$307.38,2595988,$300.00,$311.83,$295.34
02/25/2021,$303.06,2428225,$330.00,$335.00,$302.60
02/24/2021,$334.69,1477891,$335.22,$339.20,$324.00
02/23/2021,$336.31,4161969,$332.57,$337.88,$310.34
02/22/2021,$349.91,4523362,$360.91,$387.44,$344.00
02/19/2021,$364.59,1313773,$355.62,$365.99,$354.1781
02/18/2021,$354.88,1386478,$353.57,$358.7093,$341.59
02/17/2021,$355.19,1282952,$349.41,$355.71,$342.73
02/16/2021,$353.73,1923753,$343.00,$364.00,$343.00
02/12/2021,$339.70,1119505,$333.94,$340.43,$329.395
02/11/2021,$331.90,1032373,$335.90,$337.8821,$325.95
02/10/2021,$335.71,1491974,$334.34,$339.62,$325.63
02/09/2021,$334.00,1440515,$323.37,$334.62,$320.41
02/08/2021,$323.79,1610303,$311.93,$325.08,$311.68
02/05/2021,$310.77,2342815,$316.23,$316.76,$306.00
02/04/2021,$314.70,2451286,$319.31,$323.98,$312.90
02/03/2021,$317.25,6296247,$321.50,$327.2999,$310.70
02/02/2021,$345.05,1744466,$339.68,$350.25,$338.85
02/01/2021,$332.65,1186230,$319.45,$332.70,$315.80
01/29/2021,$315.00,1485688,$328.59,$331.39,$312.83
01/28/2021,$325.44,1532051,$330.18,$331.33,$317.12
01/27/2021,$330.19,1549227,$330.75,$344.99,$323.59
01/26/2021,$337.01,818253,$337.24,$340.50,$332.33
01/25/2021,$333.61,1393657,$344.00,$345.05,$326.66
01/22/2021,$338.96,1083637,$346.27,$348.28,$338.17
01/21/2021,$348.30,1641836,$337.91,$350.25,$333.78
01/20/2021,$331.41,1044979,$328.83,$338.20,$325.39
01/19/2021,$319.75,1252558,$320.35,$326.9431,$317.07
01/15/2021,$319.82,2351973,$330.72,$334.69,$317.01
01/14/2021,$342.27,853998,$349.70,$349.70,$339.0604
01/13/2021,$347.06,2412060,$348.00,$370.95,$344.50
01/12/2021,$347.01,831065,$344.00,$349.7799,$341.46
01/11/2021,$344.07,1105587,$350.06,$354.00,$341.5901
01/08/2021,$353.11,2199732,$335.00,$354.60,$333.29
01/07/2021,$331.36,977474,$317.44,$332.60,$316.25
01/06/2021,$314.24,1024859,$308.16,$323.39,$307.035
01/05/2021,$313.72,610396,$309.48,$316.15,$309.08
01/04/2021,$311.00,945841,$317.42,$318.69,$305.51
