Date,Close/Last,Volume,Open,High,Low
04/22/2021,$262.27,5983169,$265.13,$268.16,$259.40
04/21/2021,$264.89,4669053,$261.41,$266.00,$259.27
04/20/2021,$264.43,6208389,$269.62,$272.58,$262.24
04/19/2021,$267.91,5258204,$267.13,$268.50,$263.90
04/16/2021,$269.87,6061589,$273.16,$274.15,$268.59
04/15/2021,$274.00,7542765,$271.36,$276.12,$270.16
04/14/2021,$267.21,8507211,$275.84,$277.86,$266.20
04/13/2021,$275.43,7284375,$271.267,$276.87,$271.00
04/12/2021,$269.03,6681204,$265.39,$270.33,$262.59
04/09/2021,$266.77,6689731,$262.98,$266.94,$261.38
04/08/2021,$264.50,9059072,$260.16,$265.00,$258.17
04/07/2021,$255.60,7243248,$253.075,$259.22,$251.07
04/06/2021,$253.19,5580356,$251.65,$255.00,$249.50
04/05/2021,$251.02,5744396,$250.51,$251.76,$245.70
04/01/2021,$247.54,6990135,$248.04,$252.6492,$246.04
03/31/2021,$242.84,7633372,$238.11,$245.23,$237.27
03/30/2021,$236.54,6241995,$236.88,$238.36,$232.6301
03/29/2021,$235.67,7510936,$241.58,$243.20,$233.61
03/26/2021,$241.03,8217621,$233.619,$241.31,$232.30
03/25/2021,$234.24,8846639,$232.63,$235.34,$227.52
03/24/2021,$234.27,6097320,$244.49,$244.97,$233.76
03/23/2021,$243.77,5093181,$245.55,$246.84,$242.25
03/22/2021,$244.385,5790225,$242.03,$246.95,$240.85
03/19/2021,$241.28,10555120,$239.63,$243.15,$237.13
03/18/2021,$238.41,9331202,$246.46,$247.27,$237.80
03/17/2021,$251.47,6340146,$245.84,$254.4611,$242.90
03/16/2021,$249.31,7370425,$253.42,$254.78,$247.55
03/15/2021,$249.98,7065138,$251.418,$252.00,$246.79
03/12/2021,$250.35,7609684,$249.49,$251.548,$244.3026
03/11/2021,$253.83,9234249,$247.12,$254.92,$246.53
03/10/2021,$242.07,9507992,$249.31,$249.96,$241.27
03/09/2021,$241.76,12071200,$240.98,$244.44,$236.04
03/08/2021,$226.09,13340270,$239.00,$241.33,$225.65
03/05/2021,$239.05,16830230,$243.12,$243.748,$223.09
03/04/2021,$239.07,18878780,$251.76,$254.80,$232.27
03/03/2021,$255.06,10841760,$265.02,$267.6599,$253.25
03/02/2021,$269.19,8484874,$275.96,$277.50,$268.91
03/01/2021,$273.63,10558510,$268.895,$274.54,$265.72
02/26/2021,$259.85,11915230,$257.45,$261.86,$253.1142
02/25/2021,$253.94,13403260,$262.76,$266.00,$251.42
02/24/2021,$266.07,10839980,$266.105,$268.6662,$259.1001
02/23/2021,$265.00,20440280,$259.69,$267.25,$252.56
02/22/2021,$273.85,13132450,$281.42,$285.00,$273.29
02/19/2021,$286.92,9413810,$292.12,$293.94,$285.46
02/18/2021,$290.81,9715481,$291.13,$292.97,$285.03
02/17/2021,$297.20,9879846,$297.63,$301.50,$290.56
02/16/2021,$304.79,13597700,$306.40,$309.14,$298.18
02/12/2021,$298.37,11882180,$292.64,$299.34,$289.32
02/11/2021,$285.03,21371110,$287.33,$302.10,$281.60
02/10/2021,$283.18,9364487,$285.10,$286.08,$278.401
02/09/2021,$284.20,8696995,$280.38,$286.89,$276.51
02/08/2021,$282.17,10084300,$276.88,$282.6989,$274.6235
02/05/2021,$269.44,7978598,$268.61,$270.00,$264.71
02/04/2021,$270.43,23840860,$265.34,$274.94,$260.85
02/03/2021,$251.90,13545700,$253.96,$254.315,$247.39
02/02/2021,$249.10,7082835,$243.61,$250.19,$240.53
