Date,Close/Last,Volume,Open,High,Low
09/21/2021,$47.6733,17437472,$47.5667,$48.1933,$47.5567
09/20/2021,$47.58,25054404,$47.8333,$48.395,$47.2067
09/17/2021,$48.2433,73039117,$48.0467,$48.72,$48.0067
09/16/2021,$48.3433,18428270,$48.1467,$48.436,$47.8967
09/15/2021,$48.1833,14849959,$48.0233,$48.25,$47.93
09/14/2021,$48.10,16533752,$48.4933,$48.6267,$47.9733
09/13/2021,$48.3533,19529297,$48.84,$49.05,$48.212
09/10/2021,$48.63,15775205,$49.0667,$49.08,$48.475
09/09/2021,$48.8067,22328609,$49.1533,$49.2033,$48.6133
09/08/2021,$49.1533,19508354,$48.9833,$49.44,$48.91
09/07/2021,$49.09,25355952,$49.6567,$49.7233,$49.02
09/03/2021,$49.75,17213711,$49.40,$49.8824,$49.30
09/02/2021,$49.52,20022194,$49.3733,$49.595,$49.23
09/01/2021,$49.26,19056680,$49.1867,$49.3108,$48.8567
08/31/2021,$49.3667,25078554,$49.33,$49.48,$49.08
08/30/2021,$49.2333,16440638,$48.8067,$49.3333,$48.6733
08/27/2021,$48.84,23088458,$49.17,$49.23,$48.7267
08/26/2021,$49.1167,23466854,$49.1567,$49.4233,$48.89
08/25/2021,$49.6533,21921167,$49.47,$49.76,$49.3417
08/24/2021,$49.6333,18828821,$50.1667,$50.1667,$49.5667
08/23/2021,$50.15,16166090,$50.51,$50.5957,$50.1367
08/20/2021,$50.4833,19400390,$50.16,$50.5733,$49.9167
08/19/2021,$50.0367,22630373,$49.4433,$50.22,$49.3333
08/18/2021,$49.70,28211838,$50.1833,$50.8567,$49.6733
08/17/2021,$50.2333,50950085,$50.1333,$50.8333,$49.70
08/16/2021,$50.25,47926955,$49.8933,$50.5767,$49.68
08/13/2021,$49.8433,15981212,$49.7933,$50.12,$49.72
08/12/2021,$49.6867,18277274,$49.6667,$50.07,$49.6033
08/11/2021,$50.0033,41455684,$49.8367,$50.5267,$49.72
08/10/2021,$49.56,38262154,$48.99,$49.65,$48.75
08/09/2021,$48.5267,15811775,$48.6367,$48.8267,$48.4667
08/06/2021,$48.41,19263692,$48.7367,$48.8233,$48.3167
08/05/2021,$48.4967,27005445,$48.0767,$48.5133,$47.9967
08/04/2021,$47.6133,15301586,$47.7933,$47.98,$47.58
08/03/2021,$47.94,18915356,$47.48,$47.9667,$47.4533
08/02/2021,$47.4067,19958525,$47.61,$47.6233,$47.2233
07/30/2021,$47.5167,16332185,$47.0667,$47.6517,$47.0667
07/29/2021,$47.4133,11063068,$47.5467,$47.6167,$47.341
07/28/2021,$47.3533,14071462,$47.4933,$47.75,$47.22
07/27/2021,$47.5467,15395717,$47.6667,$47.6667,$47.32
07/26/2021,$47.5433,18517337,$47.4533,$47.9533,$47.1533
07/23/2021,$47.4767,15947510,$47.1733,$47.5733,$47.0033
07/22/2021,$47.09,13013296,$47.0433,$47.3724,$46.9333
07/21/2021,$47.0567,18591899,$47.50,$47.5133,$46.9017
07/20/2021,$47.29,19020302,$46.99,$47.49,$46.9257
07/19/2021,$47.0767,27383163,$47.1367,$47.66,$46.59
07/16/2021,$47.1867,18095417,$47.2333,$47.3767,$46.9833
07/15/2021,$47.22,17974838,$47.3333,$47.5467,$47.03
07/14/2021,$47.1833,18812015,$46.9033,$47.2667,$46.61
07/13/2021,$46.86,18947606,$46.6633,$47.06,$46.6467
07/12/2021,$46.6833,19514930,$46.8967,$46.93,$46.4433
