Date,Close/Last,Volume,Open,High,Low
03/08/2021,$85.73,2278509,$84.12,$88.16,$83.63
03/05/2021,$83.44,2018370,$81.36,$83.67,$76.91
03/04/2021,$80.53,1757124,$84.66,$85.40,$79.67
03/03/2021,$85.99,1543113,$83.98,$87.01,$83.21
03/02/2021,$83.57,944781,$84.72,$85.14,$82.84
03/01/2021,$84.66,1554214,$87.92,$89.98,$84.40
02/26/2021,$86.09,1300066,$88.94,$89.00,$84.20
02/25/2021,$88.64,2538096,$89.08,$90.34,$86.11
02/24/2021,$88.68,2396091,$84.52,$89.87,$84.52
02/23/2021,$83.98,2047508,$81.74,$84.71,$79.3301
02/22/2021,$81.55,1747175,$78.38,$83.50,$77.32
02/19/2021,$78.50,2745506,$77.91,$80.9999,$76.46
02/18/2021,$79.77,1577061,$77.91,$81.35,$77.17
02/17/2021,$78.72,1148212,$75.58,$79.57,$74.49
02/16/2021,$76.56,1282173,$77.66,$78.45,$76.32
02/12/2021,$77.10,810241,$76.63,$77.37,$75.51
02/11/2021,$76.53,1151733,$78.54,$79.05,$76.30
02/10/2021,$78.10,816391,$79.40,$80.12,$77.45
02/09/2021,$79.73,938764,$78.95,$80.18,$78.64
02/08/2021,$78.72,1034542,$77.78,$80.07,$77.78
02/05/2021,$77.79,3164110,$74.86,$81.24,$74.12
02/04/2021,$74.07,2954453,$74.51,$75.11,$73.61
02/03/2021,$73.38,1319934,$73.74,$74.77,$72.85
02/02/2021,$73.48,1557364,$74.72,$75.69,$73.34
02/01/2021,$73.50,1164130,$72.70,$74.15,$71.68
01/29/2021,$72.00,1478397,$74.94,$75.79,$71.76
01/28/2021,$75.59,1582569,$75.13,$76.95,$74.595
01/27/2021,$73.54,2310451,$72.90,$75.74,$71.25
01/26/2021,$74.05,2259701,$78.24,$78.24,$73.29
01/25/2021,$77.30,2188673,$77.30,$79.73,$75.45
01/22/2021,$79.33,1068349,$79.95,$81.28,$78.97
01/21/2021,$80.94,1281044,$80.04,$81.53,$78.34
01/20/2021,$79.66,1121996,$80.43,$81.1899,$78.98
01/19/2021,$80.11,924909,$81.26,$81.63,$79.48
01/15/2021,$81.09,1200008,$82.03,$82.40,$79.39
01/14/2021,$82.19,1144655,$83.45,$84.205,$81.14
01/13/2021,$82.72,1386872,$83.51,$83.935,$82.11
01/12/2021,$83.75,1119532,$83.01,$84.33,$82.51
01/11/2021,$82.74,1637230,$80.14,$83.56,$79.18
01/08/2021,$81.42,934821,$79.66,$81.44,$79.11
01/07/2021,$79.58,1275214,$78.28,$81.74,$77.90
01/06/2021,$77.48,1447893,$74.41,$79.13,$73.79
01/05/2021,$74.77,1491833,$73.85,$76.01,$72.00
01/04/2021,$73.93,1901965,$76.90,$77.22,$73.14
